client_id,send_to_db_at,processing_time,voltage (V),current (A),power (W),energy (Wh)
client_id,send_to_db_at,processing_time,voltage (V),current (A),power (W),energy (Wh)
client_id,send_to_db_at,processing_time,voltage (V),current (A),power (W),energy (Wh)
client_id,send_to_db_at,processing_time,voltage (V),current (A),power (W),energy (Wh)
client_id,send_to_db_at,processing_time,voltage (V),current (A),power (W),energy (Wh)
client_id,send_to_db_at,processing_time,voltage (V),current (A),power (W),energy (Wh)
client_id,send_to_db_at,processing_time,voltage (V),current (A),power (W),energy (Wh)
client_id,send_to_db_at,processing_time,voltage (V),current (A),power (W),energy (Wh)
client_id,send_to_db_at,processing_time,voltage (V),current (A),power (W),energy (Wh)
client_id,send_to_db_at,processing_time,voltage (V),current (A),power (W),energy (Wh)
8,2023-01-11 15:09:36.340068,4.291534423828125e-06,999999,999999,999999,999999
client_id,send_to_db_at,processing_time,voltage (V),current (A),power (W),energy (Wh)
8,2023-01-11 15:13:40.320636,0.10577821731567383,12.39,0.03,0.3717,0.03097
client_id,send_to_db_at,processing_time,voltage (V),current (A),power (W),energy (Wh)
8,2023-01-11 15:17:14.700307,4.5299530029296875e-06,999999,999999,999999,999999
8,2023-01-11 15:17:24.760865,4.291534423828125e-06,999999,999999,999999,999999
8,2023-01-11 15:17:34.828116,8.106231689453125e-06,999999,999999,999999,999999
8,2023-01-11 15:17:44.940889,6.198883056640625e-06,999999,999999,999999,999999
8,2023-01-11 15:17:55.001701,7.62939453125e-06,999999,999999,999999,999999
8,2023-01-11 15:18:05.074430,7.867813110351562e-06,999999,999999,999999,999999
8,2023-01-11 15:18:15.157501,8.344650268554688e-06,999999,999999,999999,999999
8,2023-01-11 15:18:25.282979,7.867813110351562e-06,999999,999999,999999,999999
8,2023-01-11 15:18:35.420611,5.9604644775390625e-06,999999,999999,999999,999999
8,2023-01-11 15:18:45.482040,7.62939453125e-06,999999,999999,999999,999999
8,2023-01-11 15:18:56.601318,7.867813110351562e-06,999999,999999,999999,999999
8,2023-01-11 15:19:06.670625,7.867813110351562e-06,999999,999999,999999,999999
8,2023-01-11 15:19:16.739071,7.867813110351562e-06,999999,999999,999999,999999
8,2023-01-11 15:19:26.817312,5.9604644775390625e-06,999999,999999,999999,999999
8,2023-01-11 15:19:37.960249,8.106231689453125e-06,999999,999999,999999,999999
8,2023-01-11 15:19:48.050219,7.152557373046875e-06,999999,999999,999999,999999
8,2023-01-11 15:19:58.141219,7.3909759521484375e-06,999999,999999,999999,999999
8,2023-01-11 15:20:08.208699,7.3909759521484375e-06,999999,999999,999999,999999
8,2023-01-11 15:20:18.281420,6.198883056640625e-06,999999,999999,999999,999999
client_id,send_to_db_at,processing_time,voltage (V),current (A),power (W),energy (Wh)
8,2023-01-11 15:20:43.063342,0.11341023445129395,12.39,0.03,0.3717,0.03097
client_id,send_to_db_at,processing_time,voltage (V),current (A),power (W),energy (Wh)
8,2023-01-11 15:22:58.572711,0.10454201698303223,12.4,0.03,0.372,0.031
8,2023-01-11 15:27:58.829740,0.10413408279418945,0.05,0.0,0.0,0.0
8,2023-01-11 15:32:59.175325,0.10932111740112305,0.05,0.0,0.0,0.0
8,2023-01-11 15:37:59.419581,0.10689258575439453,0.05,0.0,0.0,0.0
client_id,send_to_db_at,processing_time,voltage (V),current (A),power (W),energy (Wh)
8,2023-01-11 22:41:35.552739,0.10290980339050293,0.05,0.0,0.0,0.0
8,2023-01-11 15:42:59.589501,0.10995292663574219,0.05,0.0,0.0,0.0
8,2023-01-11 22:43:12.097385,1.33514404296875e-05,999999,999999,999999,999999
client_id,send_to_db_at,processing_time,voltage (V),current (A),power (W),energy (Wh)
8,2023-01-11 22:43:17.038565,0.10402059555053711,0.05,0.0,0.0,0.0
8,2023-01-11 22:43:50.949563,1.4066696166992188e-05,999999,999999,999999,999999
8,2023-01-11 22:43:56.114809,0.10994982719421387,12.44,0.03,0.3732,0.0311
8,2023-01-11 22:44:08.151360,1.2636184692382812e-05,999999,999999,999999,999999
client_id,send_to_db_at,processing_time,voltage (V),current (A),power (W),energy (Wh)
8,2023-01-11 22:44:50.645394,0.10417413711547852,12.42,0.03,0.3726,0.03105
8,2023-01-11 22:44:55.804334,0.11166548728942871,12.42,0.03,0.3726,0.03105
8,2023-01-11 22:45:01.404678,0.12032103538513184,12.41,0.03,0.3723,0.03103
8,2023-01-11 22:45:06.572282,0.10669493675231934,12.41,0.03,0.3723,0.03103
8,2023-01-11 22:45:11.740828,0.10902571678161621,12.41,0.03,0.3723,0.03103
8,2023-01-11 22:45:16.908038,0.10880374908447266,12.41,0.03,0.3723,0.03103
8,2023-01-11 22:45:22.108914,0.11169266700744629,12.41,0.03,0.3723,0.03103
8,2023-01-11 22:45:27.335537,0.11862754821777344,12.41,0.03,0.3723,0.03103
8,2023-01-11 22:45:32.504287,0.1102604866027832,12.41,0.03,0.3723,0.03103
8,2023-01-11 22:45:37.779247,0.11285018920898438,12.41,0.03,0.3723,0.03103
client_id,send_to_db_at,processing_time,voltage (V),current (A),power (W),energy (Wh)
8,2023-01-11 22:46:01.187752,0.10268568992614746,12.41,0.03,0.3723,0.03103
8,2023-01-11 22:46:06.378668,0.10732769966125488,12.41,0.03,0.3723,0.03103
8,2023-01-11 22:46:11.551962,0.11036348342895508,12.41,0.03,0.3723,0.03103
8,2023-01-11 22:46:16.723638,0.1213827133178711,12.4,0.03,0.372,0.031
8,2023-01-11 22:46:21.891259,0.10885477066040039,12.4,0.03,0.372,0.031
8,2023-01-11 22:46:27.053758,0.11023163795471191,12.41,0.03,0.3723,0.03103
8,2023-01-11 22:46:32.220077,0.10594940185546875,12.4,0.03,0.372,0.031
client_id,send_to_db_at,processing_time,voltage (V),current (A),power (W),energy (Wh)
8,2023-01-11 22:46:38.043889,0.11557412147521973,12.4,0.03,0.372,0.031
8,2023-01-11 22:46:43.216946,0.10974478721618652,12.4,0.03,0.372,0.031
8,2023-01-11 22:46:48.403346,0.11531257629394531,12.4,0.03,0.372,0.031
8,2023-01-11 22:46:53.575901,0.1089324951171875,12.4,0.03,0.372,0.031
8,2023-01-11 22:46:58.765141,0.10476565361022949,12.4,0.03,0.372,0.031
8,2023-01-11 22:47:03.933406,0.11058473587036133,12.4,0.03,0.372,0.031
8,2023-01-11 22:47:09.114266,0.11004781723022461,12.4,0.03,0.372,0.031
